week,country,district,pathogen,cases,amr_abundance
2023-06-11,Kenya,Nairobi,Rotavirus,13,0.0
2023-06-18,Kenya,Nairobi,Cholera,14,5.67
2023-06-18,Kenya,Nairobi,E. coli,7,0.0
2023-06-18,Kenya,Nairobi,Salmonella,7,0.73
2023-06-18,Kenya,Nairobi,Shigella,7,0.0
2023-06-18,Kenya,Nairobi,Rotavirus,10,1.55
2023-06-25,Kenya,Nairobi,Cholera,11,2.36
2023-06-25,Kenya,Nairobi,E. coli,7,4.07
2023-06-25,Kenya,Nairobi,Salmonella,8,10.0
2023-06-25,Kenya,Nairobi,Shigella,4,0.75
2023-06-25,Kenya,Nairobi,Rotavirus,2,0.0
2023-07-02,Kenya,Nairobi,Cholera,3,2.47
2023-07-02,Kenya,Nairobi,E. coli,2,0.0
2023-07-02,Kenya,Nairobi,Salmonella,5,0.0
2023-07-02,Kenya,Nairobi,Shigella,7,0.0
2023-07-02,Kenya,Nairobi,Rotavirus,4,0.03
2023-07-09,Kenya,Nairobi,Cholera,8,0.0
2023-07-09,Kenya,Nairobi,E. coli,8,0.0
2023-07-09,Kenya,Nairobi,Salmonella,5,4.87
2023-07-09,Kenya,Nairobi,Shigella,3,5.96
2023-07-09,Kenya,Nairobi,Rotavirus,32,4.87
2023-07-16,Kenya,Nairobi,Cholera,2,0.0
2023-07-16,Kenya,Nairobi,E. coli,1,0.0
2023-07-16,Kenya,Nairobi,Salmonella,2,4.02
2023-07-16,Kenya,Nairobi,Shigella,1,2.44
2023-07-16,Kenya,Nairobi,Rotavirus,0,0.0
2023-07-23,Kenya,Nairobi,Cholera,0,0.0
2023-07-23,Kenya,Nairobi,E. coli,0,0.0
2023-07-23,Kenya,Nairobi,Salmonella,0,4.45
2023-07-23,Kenya,Nairobi,Shigella,0,0.0
2023-07-23,Kenya,Nairobi,Rotavirus,0,8.56
2023-07-30,Kenya,Nairobi,Cholera,0,3.56
2023-07-30,Kenya,Nairobi,E. coli,0,0.0
2023-07-30,Kenya,Nairobi,Salmonella,0,0.0
2023-07-30,Kenya,Nairobi,Shigella,0,0.0
2023-07-30,Kenya,Nairobi,Rotavirus,0,11.19
2023-08-06,Kenya,Nairobi,Cholera,0,0.0
2023-08-06,Kenya,Nairobi,E. coli,0,0.97
2023-08-06,Kenya,Nairobi,Salmonella,0,5.27
2023-08-06,Kenya,Nairobi,Shigella,0,6.58
2023-08-06,Kenya,Nairobi,Rotavirus,0,0.0
2023-08-13,Kenya,Nairobi,Cholera,0,0.0
2023-08-13,Kenya,Nairobi,E. coli,0,0.0
2023-08-13,Kenya,Nairobi,Salmonella,0,4.91
2023-08-13,Kenya,Nairobi,Shigella,0,3.35
2023-08-13,Kenya,Nairobi,Rotavirus,0,0.0
2023-08-20,Kenya,Nairobi,Cholera,0,0.0
2023-08-20,Kenya,Nairobi,E. coli,0,0.0
2023-08-20,Kenya,Nairobi,Salmonella,29,10.91
2023-08-20,Kenya,Nairobi,Shigella,0,6.86
2023-08-20,Kenya,Nairobi,Rotavirus,0,2.47
2023-08-27,Kenya,Nairobi,Cholera,0,4.84
2023-08-27,Kenya,Nairobi,E. coli,0,1.44
2023-08-27,Kenya,Nairobi,Salmonella,0,0.0
2023-08-27,Kenya,Nairobi,Shigella,0,0.0
2023-08-27,Kenya,Nairobi,Rotavirus,0,0.14
2023-09-03,Kenya,Nairobi,Cholera,0,0.0
2023-09-03,Kenya,Nairobi,E. coli,0,0.0
2023-09-03,Kenya,Nairobi,Salmonella,0,7.24
2023-09-03,Kenya,Nairobi,Shigella,0,6.22
2023-09-03,Kenya,Nairobi,Rotavirus,0,1.36
2023-09-10,Kenya,Nairobi,Cholera,0,0.0
2023-09-10,Kenya,Nairobi,E. coli,0,9.32
2023-09-10,Kenya,Nairobi,Salmonella,31,8.8
2023-09-10,Kenya,Nairobi,Shigella,0,0.0
2023-09-10,Kenya,Nairobi,Rotavirus,0,4.15
2023-09-17,Kenya,Nairobi,Cholera,0,0.0
2023-09-17,Kenya,Nairobi,E. coli,43,13.08
2023-09-17,Kenya,Nairobi,Salmonella,0,0.0
2023-09-17,Kenya,Nairobi,Shigella,0,6.01
2023-09-17,Kenya,Nairobi,Rotavirus,0,4.38
2023-09-24,Kenya,Nairobi,Cholera,0,6.83
2023-09-24,Kenya,Nairobi,E. coli,0,2.77
2023-09-24,Kenya,Nairobi,Salmonella,0,0.0
2023-09-24,Kenya,Nairobi,Shigella,0,1.46
2023-09-24,Kenya,Nairobi,Rotavirus,41,11.49
2023-10-01,Kenya,Nairobi,Cholera,0,0.0
2023-10-01,Kenya,Nairobi,E. coli,0,1.97
2023-10-01,Kenya,Nairobi,Salmonella,0,0.0
2023-10-01,Kenya,Nairobi,Shigella,0,0.0
2023-10-01,Kenya,Nairobi,Rotavirus,0,0.0
2023-10-08,Kenya,Nairobi,Cholera,0,0.0
2023-10-08,Kenya,Nairobi,E. coli,0,5.47
2023-10-08,Kenya,Nairobi,Salmonella,0,3.79
2023-10-08,Kenya,Nairobi,Shigella,0,1.33
2023-10-08,Kenya,Nairobi,Rotavirus,0,1.72
2023-10-15,Kenya,Nairobi,Cholera,0,0.0
2023-10-15,Kenya,Nairobi,E. coli,0,0.76
2023-10-15,Kenya,Nairobi,Salmonella,0,0.0
2023-10-15,Kenya,Nairobi,Shigella,0,10.18
2023-10-15,Kenya,Nairobi,Rotavirus,0,1.79
2023-10-22,Kenya,Nairobi,Cholera,0,0.0
2023-10-22,Kenya,Nairobi,E. coli,0,0.0
2023-10-22,Kenya,Nairobi,Salmonella,0,0.0
2023-10-22,Kenya,Nairobi,Shigella,0,0.0
2023-10-22,Kenya,Nairobi,Rotavirus,38,2.28
2023-10-29,Kenya,Nairobi,Cholera,0,0.0
2023-10-29,Kenya,Nairobi,E. coli,0,2.32
2023-10-29,Kenya,Nairobi,Salmonella,0,6.12
2023-10-29,Kenya,Nairobi,Shigella,0,0.0
2023-10-29,Kenya,Nairobi,Rotavirus,0,0.0
2023-11-05,Kenya,Nairobi,Cholera,0,5.04
2023-11-05,Kenya,Nairobi,E. coli,0,0.0
2023-11-05,Kenya,Nairobi,Salmonella,0,1.01
2023-11-05,Kenya,Nairobi,Shigella,0,3.83
2023-11-05,Kenya,Nairobi,Rotavirus,22,3.29
2023-11-12,Kenya,Nairobi,Cholera,0,0.0
2023-11-12,Kenya,Nairobi,E. coli,0,4.79
2023-11-12,Kenya,Nairobi,Salmonella,0,5.64
2023-11-12,Kenya,Nairobi,Shigella,0,0.0
2023-11-12,Kenya,Nairobi,Rotavirus,0,4.89
2023-11-19,Kenya,Nairobi,Cholera,0,0.0
2023-11-19,Kenya,Nairobi,E. coli,0,0.14
2023-11-19,Kenya,Nairobi,Salmonella,0,0.0
2023-11-19,Kenya,Nairobi,Shigella,0,3.04
2023-11-19,Kenya,Nairobi,Rotavirus,0,11.62
2023-11-26,Kenya,Nairobi,Cholera,0,0.0
2023-11-26,Kenya,Nairobi,E. coli,0,6.17
2023-11-26,Kenya,Nairobi,Salmonella,0,0.0
2023-11-26,Kenya,Nairobi,Shigella,0,0.0
2023-11-26,Kenya,Nairobi,Rotavirus,0,0.0
2023-12-03,Kenya,Nairobi,Cholera,0,6.96
2023-12-03,Kenya,Nairobi,E. coli,0,0.56
2023-12-03,Kenya,Nairobi,Salmonella,0,0.0
2023-12-03,Kenya,Nairobi,Shigella,0,0.0
2023-12-03,Kenya,Nairobi,Rotavirus,0,3.45
2023-12-10,Kenya,Nairobi,Cholera,0,0.0
2023-12-10,Kenya,Nairobi,E. coli,36,10.62
2023-12-10,Kenya,Nairobi,Salmonella,0,0.0
2023-12-10,Kenya,Nairobi,Shigella,0,3.87
2023-12-10,Kenya,Nairobi,Rotavirus,0,3.09
2023-12-17,Kenya,Nairobi,Cholera,2,2.97
2023-12-17,Kenya,Nairobi,E. coli,2,1.69
2023-12-17,Kenya,Nairobi,Salmonella,1,0.0
2023-12-17,Kenya,Nairobi,Shigella,2,0.0
2023-12-17,Kenya,Nairobi,Rotavirus,0,0.0
2023-12-24,Kenya,Nairobi,Cholera,2,0.0
2023-12-24,Kenya,Nairobi,E. coli,6,3.67
2023-12-24,Kenya,Nairobi,Salmonella,4,2.3
2023-12-24,Kenya,Nairobi,Shigella,3,0.0
2023-12-24,Kenya,Nairobi,Rotavirus,2,4.39
2023-01-01,Kenya,Kisumu,Cholera,9,1.73
2023-01-01,Kenya,Kisumu,E. coli,9,0.0
2023-01-01,Kenya,Kisumu,Salmonella,3,9.4
2023-01-01,Kenya,Kisumu,Shigella,5,10.66
2023-01-01,Kenya,Kisumu,Rotavirus,3,0.0
2023-01-08,Kenya,Kisumu,Cholera,7,3.13
2023-01-08,Kenya,Kisumu,E. coli,9,1.19
2023-01-08,Kenya,Kisumu,Salmonella,9,2.28
2023-01-08,Kenya,Kisumu,Shigella,2,0.0
2023-01-08,Kenya,Kisumu,Rotavirus,3,1.18
2023-01-15,Kenya,Kisumu,Cholera,8,0.49
2023-01-15,Kenya,Kisumu,E. coli,17,0.0
2023-01-15,Kenya,Kisumu,Salmonella,6,0.0
2023-01-15,Kenya,Kisumu,Shigella,5,2.53
2023-01-15,Kenya,Kisumu,Rotavirus,9,0.0
2023-01-22,Kenya,Kisumu,Cholera,5,4.29
2023-01-22,Kenya,Kisumu,E. coli,9,6.46
2023-01-22,Kenya,Kisumu,Salmonella,11,1.92
2023-01-22,Kenya,Kisumu,Shigella,14,0.0
2023-01-22,Kenya,Kisumu,Rotavirus,15,2.92
2023-01-29,Kenya,Kisumu,Cholera,13,5.3
2023-01-29,Kenya,Kisumu,E. coli,11,5.02
2023-01-29,Kenya,Kisumu,Salmonella,6,0.0
2023-01-29,Kenya,Kisumu,Shigella,12,5.71
2023-01-29,Kenya,Kisumu,Rotavirus,48,11.0
2023-02-05,Kenya,Kisumu,Cholera,13,0.0
2023-02-05,Kenya,Kisumu,E. coli,15,4.96
2023-02-05,Kenya,Kisumu,Salmonella,18,6.51
2023-02-05,Kenya,Kisumu,Shigella,16,2.66
2023-02-05,Kenya,Kisumu,Rotavirus,16,8.76
2023-02-12,Kenya,Kisumu,Cholera,14,2.69
2023-02-12,Kenya,Kisumu,E. coli,14,6.34
2023-02-12,Kenya,Kisumu,Salmonella,16,13.92
2023-02-12,Kenya,Kisumu,Shigella,19,1.45
2023-02-12,Kenya,Kisumu,Rotavirus,15,4.27
2023-02-19,Kenya,Kisumu,Cholera,7,0.0
2023-02-19,Kenya,Kisumu,E. coli,11,10.17
2023-02-19,Kenya,Kisumu,Salmonella,16,3.72
2023-02-19,Kenya,Kisumu,Shigella,10,9.35
2023-02-19,Kenya,Kisumu,Rotavirus,17,0.29
2023-02-26,Kenya,Kisumu,Cholera,14,0.0
2023-02-26,Kenya,Kisumu,E. coli,19,4.09
2023-02-26,Kenya,Kisumu,Salmonella,15,0.0
2023-02-26,Kenya,Kisumu,Shigella,21,5.22
2023-02-26,Kenya,Kisumu,Rotavirus,57,15.7
2023-03-05,Kenya,Kisumu,Cholera,23,2.35
2023-03-05,Kenya,Kisumu,E. coli,23,4.62
2023-03-05,Kenya,Kisumu,Salmonella,69,13.34
2023-03-05,Kenya,Kisumu,Shigella,16,0.66
2023-03-05,Kenya,Kisumu,Rotavirus,17,0.0
2023-03-12,Kenya,Kisumu,Cholera,22,0.0
2023-03-12,Kenya,Kisumu,E. coli,15,2.53
2023-03-12,Kenya,Kisumu,Salmonella,21,4.51
2023-03-12,Kenya,Kisumu,Shigella,16,0.0
2023-03-12,Kenya,Kisumu,Rotavirus,15,9.8
2023-03-19,Kenya,Kisumu,Cholera,23,8.62
2023-03-19,Kenya,Kisumu,E. coli,15,4.01
2023-03-19,Kenya,Kisumu,Salmonella,13,10.6
2023-03-19,Kenya,Kisumu,Shigella,31,7.5
2023-03-19,Kenya,Kisumu,Rotavirus,22,6.8
2023-03-26,Kenya,Kisumu,Cholera,15,2.03
2023-03-26,Kenya,Kisumu,E. coli,17,0.0
2023-03-26,Kenya,Kisumu,Salmonella,24,2.77
2023-03-26,Kenya,Kisumu,Shigella,18,7.1
2023-03-26,Kenya,Kisumu,Rotavirus,21,10.45
2023-04-02,Kenya,Kisumu,Cholera,24,10.21
2023-04-02,Kenya,Kisumu,E. coli,26,2.7
2023-04-02,Kenya,Kisumu,Salmonella,17,0.0
2023-04-02,Kenya,Kisumu,Shigella,20,3.84
2023-04-02,Kenya,Kisumu,Rotavirus,23,0.0
2023-04-09,Kenya,Kisumu,Cholera,13,0.0
2023-04-09,Kenya,Kisumu,E. coli,36,8.46
2023-04-09,Kenya,Kisumu,Salmonella,26,8.04
2023-04-09,Kenya,Kisumu,Shigella,18,9.03
2023-04-09,Kenya,Kisumu,Rotavirus,18,0.0
2023-04-16,Kenya,Kisumu,Cholera,18,12.52
2023-04-16,Kenya,Kisumu,E. coli,21,8.26
2023-04-16,Kenya,Kisumu,Salmonella,19,5.46
2023-04-16,Kenya,Kisumu,Shigella,26,0.0
2023-04-16,Kenya,Kisumu,Rotavirus,17,0.0
2023-04-23,Kenya,Kisumu,Cholera,11,0.0
2023-04-23,Kenya,Kisumu,E. coli,16,2.3
2023-04-23,Kenya,Kisumu,Salmonella,15,4.73
2023-04-23,Kenya,Kisumu,Shigella,19,6.26
2023-04-23,Kenya,Kisumu,Rotavirus,26,0.0
2023-04-30,Kenya,Kisumu,Cholera,18,5.67
2023-04-30,Kenya,Kisumu,E. coli,13,0.0
2023-04-30,Kenya,Kisumu,Salmonella,20,8.11
2023-04-30,Kenya,Kisumu,Shigella,43,8.96
2023-04-30,Kenya,Kisumu,Rotavirus,20,12.1
2023-05-07,Kenya,Kisumu,Cholera,19,0.0
2023-05-07,Kenya,Kisumu,E. coli,16,0.0
2023-05-07,Kenya,Kisumu,Salmonella,45,11.69
2023-05-07,Kenya,Kisumu,Shigella,17,6.17
2023-05-07,Kenya,Kisumu,Rotavirus,22,5.71
2023-05-14,Kenya,Kisumu,Cholera,16,0.0
2023-05-14,Kenya,Kisumu,E. coli,19,0.0
2023-05-14,Kenya,Kisumu,Salmonella,17,1.12
2023-05-14,Kenya,Kisumu,Shigella,17,2.53
2023-05-14,Kenya,Kisumu,Rotavirus,15,8.01
2023-05-21,Kenya,Kisumu,Cholera,16,0.43
2023-05-21,Kenya,Kisumu,E. coli,10,0.0
2023-05-21,Kenya,Kisumu,Salmonella,7,2.87
2023-05-21,Kenya,Kisumu,Shigella,10,11.13
2023-05-21,Kenya,Kisumu,Rotavirus,11,0.0
2023-05-28,Kenya,Kisumu,Cholera,7,5.39
2023-05-28,Kenya,Kisumu,E. coli,13,2.66
2023-05-28,Kenya,Kisumu,Salmonella,14,1.26
2023-05-28,Kenya,Kisumu,Shigella,20,0.06
2023-05-28,Kenya,Kisumu,Rotavirus,13,0.0
2023-06-04,Kenya,Kisumu,Cholera,15,7.75
2023-06-04,Kenya,Kisumu,E. coli,16,2.3
2023-06-04,Kenya,Kisumu,Salmonella,17,0.0
2023-06-04,Kenya,Kisumu,Shigella,11,5.76
2023-06-04,Kenya,Kisumu,Rotavirus,11,0.0
2023-06-11,Kenya,Kisumu,Cholera,13,0.0
2023-06-11,Kenya,Kisumu,E. coli,9,10.26
2023-06-11,Kenya,Kisumu,Salmonella,9,9.53
2023-06-11,Kenya,Kisumu,Shigella,10,3.15
2023-06-11,Kenya,Kisumu,Rotavirus,7,0.0
2023-06-18,Kenya,Kisumu,Cholera,6,5.93
2023-06-18,Kenya,Kisumu,E. coli,7,1.68
2023-06-18,Kenya,Kisumu,Salmonella,9,0.0
2023-06-18,Kenya,Kisumu,Shigella,6,14.0
2023-06-18,Kenya,Kisumu,Rotavirus,7,0.0
2023-06-25,Kenya,Kisumu,Cholera,3,6.35
2023-06-25,Kenya,Kisumu,E. coli,43,7.39
2023-06-25,Kenya,Kisumu,Salmonella,6,0.0
2023-06-25,Kenya,Kisumu,Shigella,8,0.62
2023-06-25,Kenya,Kisumu,Rotavirus,6,0.04
2023-07-02,Kenya,Kisumu,Cholera,5,3.32
2023-07-02,Kenya,Kisumu,E. coli,8,4.34
2023-07-02,Kenya,Kisumu,Salmonella,9,1.25
2023-07-02,Kenya,Kisumu,Shigella,3,0.0
2023-07-02,Kenya,Kisumu,Rotavirus,3,0.0
2023-07-09,Kenya,Kisumu,Cholera,2,1.97
2023-07-09,Kenya,Kisumu,E. coli,3,0.0
2023-07-09,Kenya,Kisumu,Salmonella,0,0.0
2023-07-09,Kenya,Kisumu,Shigella,0,7.46
2023-07-09,Kenya,Kisumu,Rotavirus,4,4.1
2023-07-16,Kenya,Kisumu,Cholera,0,0.0
2023-07-16,Kenya,Kisumu,E. coli,0,4.94
2023-07-16,Kenya,Kisumu,Salmonella,1,2.04
2023-07-16,Kenya,Kisumu,Shigella,0,0.0
2023-07-16,Kenya,Kisumu,Rotavirus,3,0.0
2023-07-23,Kenya,Kisumu,Cholera,0,4.01
2023-07-23,Kenya,Kisumu,E. coli,0,0.16
2023-07-23,Kenya,Kisumu,Salmonella,0,1.38
2023-07-23,Kenya,Kisumu,Shigella,0,2.58
2023-07-23,Kenya,Kisumu,Rotavirus,0,0.0
2023-07-30,Kenya,Kisumu,Cholera,0,0.28
2023-07-30,Kenya,Kisumu,E. coli,0,0.0
2023-07-30,Kenya,Kisumu,Salmonella,0,0.0
2023-07-30,Kenya,Kisumu,Shigella,0,2.84
2023-07-30,Kenya,Kisumu,Rotavirus,0,0.73
2023-08-06,Kenya,Kisumu,Cholera,0,6.99
2023-08-06,Kenya,Kisumu,E. coli,0,9.6
2023-08-06,Kenya,Kisumu,Salmonella,0,2.66
2023-08-06,Kenya,Kisumu,Shigella,0,0.0
2023-08-06,Kenya,Kisumu,Rotavirus,0,0.0
2023-08-13,Kenya,Kisumu,Cholera,0,0.0
2023-08-13,Kenya,Kisumu,E. coli,0,7.35
2023-08-13,Kenya,Kisumu,Salmonella,0,0.0
2023-08-13,Kenya,Kisumu,Shigella,0,7.58
2023-08-13,Kenya,Kisumu,Rotavirus,0,4.23
2023-08-20,Kenya,Kisumu,Cholera,0,2.55
2023-08-20,Kenya,Kisumu,E. coli,0,10.59
2023-08-20,Kenya,Kisumu,Salmonella,0,0.0
2023-08-20,Kenya,Kisumu,Shigella,0,0.0
2023-08-20,Kenya,Kisumu,Rotavirus,32,7.62
2023-08-27,Kenya,Kisumu,Cholera,32,3.43
2023-08-27,Kenya,Kisumu,E. coli,0,0.41
2023-08-27,Kenya,Kisumu,Salmonella,0,4.16
2023-08-27,Kenya,Kisumu,Shigella,0,2.24
2023-08-27,Kenya,Kisumu,Rotavirus,0,0.0
2023-09-03,Kenya,Kisumu,Cholera,0,0.0
2023-09-03,Kenya,Kisumu,E. coli,0,0.0
2023-09-03,Kenya,Kisumu,Salmonella,0,3.88
2023-09-03,Kenya,Kisumu,Shigella,0,0.74
2023-09-03,Kenya,Kisumu,Rotavirus,0,0.0
2023-09-10,Kenya,Kisumu,Cholera,0,5.09
2023-09-10,Kenya,Kisumu,E. coli,0,0.0
2023-09-10,Kenya,Kisumu,Salmonella,0,0.0
2023-09-10,Kenya,Kisumu,Shigella,0,0.4
2023-09-10,Kenya,Kisumu,Rotavirus,0,0.0
2023-09-17,Kenya,Kisumu,Cholera,0,5.82
2023-09-17,Kenya,Kisumu,E. coli,0,0.0
2023-09-17,Kenya,Kisumu,Salmonella,0,0.0
2023-09-17,Kenya,Kisumu,Shigella,0,0.0
2023-09-17,Kenya,Kisumu,Rotavirus,0,2.3
2023-09-24,Kenya,Kisumu,Cholera,0,0.0
2023-09-24,Kenya,Kisumu,E. coli,0,0.0
2023-09-24,Kenya,Kisumu,Salmonella,0,0.0
2023-09-24,Kenya,Kisumu,Shigella,0,10.53
2023-09-24,Kenya,Kisumu,Rotavirus,0,0.0
2023-10-01,Kenya,Kisumu,Cholera,0,0.0
2023-10-01,Kenya,Kisumu,E. coli,34,3.22
2023-10-01,Kenya,Kisumu,Salmonella,0,0.0
2023-10-01,Kenya,Kisumu,Shigella,0,2.05
2023-10-01,Kenya,Kisumu,Rotavirus,0,2.64
2023-10-08,Kenya,Kisumu,Cholera,0,0.0
2023-10-08,Kenya,Kisumu,E. coli,0,0.0
2023-10-08,Kenya,Kisumu,Salmonella,0,0.0
2023-10-08,Kenya,Kisumu,Shigella,0,7.66
2023-10-08,Kenya,Kisumu,Rotavirus,0,4.14
2023-10-15,Kenya,Kisumu,Cholera,0,3.51
2023-10-15,Kenya,Kisumu,E. coli,0,0.0
2023-10-15,Kenya,Kisumu,Salmonella,0,0.0
2023-10-15,Kenya,Kisumu,Shigella,0,0.0
2023-10-15,Kenya,Kisumu,Rotavirus,0,5.81
2023-10-22,Kenya,Kisumu,Cholera,0,0.0
2023-10-22,Kenya,Kisumu,E. coli,0,9.94
2023-10-22,Kenya,Kisumu,Salmonella,0,0.62
2023-10-22,Kenya,Kisumu,Shigella,0,9.48
2023-10-22,Kenya,Kisumu,Rotavirus,0,5.93
2023-10-29,Kenya,Kisumu,Cholera,0,0.0
2023-10-29,Kenya,Kisumu,E. coli,0,0.0
2023-10-29,Kenya,Kisumu,Salmonella,0,2.07
2023-10-29,Kenya,Kisumu,Shigella,0,0.0
2023-10-29,Kenya,Kisumu,Rotavirus,0,3.18
2023-11-05,Kenya,Kisumu,Cholera,0,12.54
2023-11-05,Kenya,Kisumu,E. coli,0,8.7
2023-11-05,Kenya,Kisumu,Salmonella,0,12.13
2023-11-05,Kenya,Kisumu,Shigella,27,2.53
2023-11-05,Kenya,Kisumu,Rotavirus,0,0.0
2023-11-12,Kenya,Kisumu,Cholera,0,0.0
2023-11-12,Kenya,Kisumu,E. coli,0,3.14
2023-11-12,Kenya,Kisumu,Salmonella,0,8.1
2023-11-12,Kenya,Kisumu,Shigella,0,1.15
2023-11-12,Kenya,Kisumu,Rotavirus,0,0.0
2023-11-19,Kenya,Kisumu,Cholera,0,2.65
2023-11-19,Kenya,Kisumu,E. coli,0,0.0
2023-11-19,Kenya,Kisumu,Salmonella,0,0.0
2023-11-19,Kenya,Kisumu,Shigella,0,5.92
2023-11-19,Kenya,Kisumu,Rotavirus,0,0.0
2023-11-26,Kenya,Kisumu,Cholera,0,0.42
2023-11-26,Kenya,Kisumu,E. coli,0,1.37
2023-11-26,Kenya,Kisumu,Salmonella,0,0.0
2023-11-26,Kenya,Kisumu,Shigella,0,0.0
2023-11-26,Kenya,Kisumu,Rotavirus,0,2.72
2023-12-03,Kenya,Kisumu,Cholera,0,0.0
2023-12-03,Kenya,Kisumu,E. coli,0,5.16
2023-12-03,Kenya,Kisumu,Salmonella,0,0.0
2023-12-03,Kenya,Kisumu,Shigella,0,0.0
2023-12-03,Kenya,Kisumu,Rotavirus,0,0.0
2023-12-10,Kenya,Kisumu,Cholera,0,2.54
2023-12-10,Kenya,Kisumu,E. coli,0,1.38
2023-12-10,Kenya,Kisumu,Salmonella,0,0.0
2023-12-10,Kenya,Kisumu,Shigella,0,0.0
2023-12-10,Kenya,Kisumu,Rotavirus,0,0.0
2023-12-17,Kenya,Kisumu,Cholera,3,0.0
2023-12-17,Kenya,Kisumu,E. coli,3,0.0
2023-12-17,Kenya,Kisumu,Salmonella,3,0.0
2023-12-17,Kenya,Kisumu,Shigella,2,0.0
2023-12-17,Kenya,Kisumu,Rotavirus,2,0.0
2023-12-24,Kenya,Kisumu,Cholera,3,2.22
2023-12-24,Kenya,Kisumu,E. coli,2,0.0
2023-12-24,Kenya,Kisumu,Salmonella,4,5.22
2023-12-24,Kenya,Kisumu,Shigella,4,0.0
2023-12-24,Kenya,Kisumu,Rotavirus,2,0.0
2023-01-01,Kenya,Mombasa,Cholera,4,0.0
2023-01-01,Kenya,Mombasa,E. coli,3,0.81
2023-01-01,Kenya,Mombasa,Salmonella,9,0.02
2023-01-01,Kenya,Mombasa,Shigella,6,8.6
2023-01-01,Kenya,Mombasa,Rotavirus,6,7.74
2023-01-08,Kenya,Mombasa,Cholera,14,3.07
2023-01-08,Kenya,Mombasa,E. coli,3,0.41
2023-01-08,Kenya,Mombasa,Salmonella,11,10.15
2023-01-08,Kenya,Mombasa,Shigella,9,2.13
2023-01-08,Kenya,Mombasa,Rotavirus,6,5.71
2023-01-15,Kenya,Mombasa,Cholera,10,7.24
2023-01-15,Kenya,Mombasa,E. coli,8,0.0
2023-01-15,Kenya,Mombasa,Salmonella,13,6.59
2023-01-15,Kenya,Mombasa,Shigella,8,9.08
2023-01-15,Kenya,Mombasa,Rotavirus,8,0.29
2023-01-22,Kenya,Mombasa,Cholera,11,1.6
2023-01-22,Kenya,Mombasa,E. coli,3,1.99
2023-01-22,Kenya,Mombasa,Salmonella,13,6.51
2023-01-22,Kenya,Mombasa,Shigella,55,7.35
2023-01-22,Kenya,Mombasa,Rotavirus,14,7.51
2023-01-29,Kenya,Mombasa,Cholera,16,0.0
2023-01-29,Kenya,Mombasa,E. coli,10,0.0
2023-01-29,Kenya,Mombasa,Salmonella,8,0.0
2023-01-29,Kenya,Mombasa,Shigella,14,0.0
2023-01-29,Kenya,Mombasa,Rotavirus,11,3.9
2023-02-05,Kenya,Mombasa,Cholera,11,0.73
2023-02-05,Kenya,Mombasa,E. coli,15,9.83
2023-02-05,Kenya,Mombasa,Salmonella,19,3.52
2023-02-05,Kenya,Mombasa,Shigella,13,0.8
2023-02-05,Kenya,Mombasa,Rotavirus,8,4.71
2023-02-12,Kenya,Mombasa,Cholera,16,3.31
2023-02-12,Kenya,Mombasa,E. coli,6,0.0
2023-02-12,Kenya,Mombasa,Salmonella,17,6.19
2023-02-12,Kenya,Mombasa,Shigella,11,1.76
2023-02-12,Kenya,Mombasa,Rotavirus,13,0.0
2023-02-19,Kenya,Mombasa,Cholera,11,6.14
2023-02-19,Kenya,Mombasa,E. coli,9,1.13
2023-02-19,Kenya,Mombasa,Salmonella,19,0.0
2023-02-19,Kenya,Mombasa,Shigella,14,0.07
2023-02-19,Kenya,Mombasa,Rotavirus,16,4.3
2023-02-26,Kenya,Mombasa,Cholera,16,13.33
2023-02-26,Kenya,Mombasa,E. coli,21,0.0
2023-02-26,Kenya,Mombasa,Salmonella,13,0.0
2023-02-26,Kenya,Mombasa,Shigella,11,0.29
2023-02-26,Kenya,Mombasa,Rotavirus,20,13.64
2023-03-05,Kenya,Mombasa,Cholera,19,4.03
2023-03-05,Kenya,Mombasa,E. coli,21,9.97
2023-03-05,Kenya,Mombasa,Salmonella,24,0.0
2023-03-05,Kenya,Mombasa,Shigella,17,2.7
2023-03-05,Kenya,Mombasa,Rotavirus,16,0.57
2023-03-12,Kenya,Mombasa,Cholera,9,0.0
2023-03-12,Kenya,Mombasa,E. coli,23,5.37
2023-03-12,Kenya,Mombasa,Salmonella,17,5.29
2023-03-12,Kenya,Mombasa,Shigella,18,0.65
2023-03-12,Kenya,Mombasa,Rotavirus,19,2.51
2023-03-19,Kenya,Mombasa,Cholera,23,4.33
2023-03-19,Kenya,Mombasa,E. coli,22,0.0
2023-03-19,Kenya,Mombasa,Salmonella,23,4.44
2023-03-19,Kenya,Mombasa,Shigella,62,7.21
2023-03-19,Kenya,Mombasa,Rotavirus,18,8.71
2023-03-26,Kenya,Mombasa,Cholera,27,3.79
2023-03-26,Kenya,Mombasa,E. coli,22,11.09
2023-03-26,Kenya,Mombasa,Salmonella,17,9.72
2023-03-26,Kenya,Mombasa,Shigella,24,6.95
2023-03-26,Kenya,Mombasa,Rotavirus,13,8.55
2023-04-02,Kenya,Mombasa,Cholera,55,9.51
2023-04-02,Kenya,Mombasa,E. coli,16,8.71
2023-04-02,Kenya,Mombasa,Salmonella,21,6.66
2023-04-02,Kenya,Mombasa,Shigella,9,6.63
2023-04-02,Kenya,Mombasa,Rotavirus,19,7.32
2023-04-09,Kenya,Mombasa,Cholera,15,0.0
